ISO2_CODE;ISO3_CODE;Country;Continent;Region;Year;Population;GDP per Capita;CO2
TW;TWN;Taiwan;Asia;#N/A;1877;2345000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1878;2345000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1879;2345000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1880;2345000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1881;2345000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1882;2345000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1883;2345000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1884;2345000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1885;2345000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1886;2345000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1887;2345000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1888;2345000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1889;2345000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1890;2500000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1891;2500000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1892;2500000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1893;2500000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1894;2500000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1895;2500000;550.1066098;0
TW;TWN;Taiwan;Asia;#N/A;1896;2500000;550.1066098;3664
TW;TWN;Taiwan;Asia;#N/A;1897;2500000;550.1066098;51296
TW;TWN;Taiwan;Asia;#N/A;1898;2690000;550.1066098;113584
TW;TWN;Taiwan;Asia;#N/A;1899;2759000;550.1066098;80608
TW;TWN;Taiwan;Asia;#N/A;1900;2794000;550.1066098;109920
TW;TWN;Taiwan;Asia;#N/A;1901;2877000;613.8338547;175872
TW;TWN;Taiwan;Asia;#N/A;1902;2949000;613.7673788;256480
TW;TWN;Taiwan;Asia;#N/A;1903;2974000;727.6395427;216176
TW;TWN;Taiwan;Asia;#N/A;1904;3023000;692.6893814;219840
TW;TWN;Taiwan;Asia;#N/A;1905;3101000;560.4643663;252816
TW;TWN;Taiwan;Asia;#N/A;1906;3135000;590.7496013;274800
TW;TWN;Taiwan;Asia;#N/A;1907;3164000;653.9190898;359072
TW;TWN;Taiwan;Asia;#N/A;1908;3191000;674.7101222;410368
TW;TWN;Taiwan;Asia;#N/A;1909;3227000;753.0213821;487312
TW;TWN;Taiwan;Asia;#N/A;1910;3276000;765.8730159;615552
TW;TWN;Taiwan;Asia;#N/A;1911;3345000;715.9940209;677840
TW;TWN;Taiwan;Asia;#N/A;1912;3411000;673.4095573;740128
TW;TWN;Taiwan;Asia;#N/A;1913;3477000;731.9528329;853712
TW;TWN;Taiwan;Asia;#N/A;1914;3529000;705.8656843;919664
TW;TWN;Taiwan;Asia;#N/A;1915;3545000;734.8377997;1014928
TW;TWN;Taiwan;Asia;#N/A;1916;3569000;792.0986271;1384992
TW;TWN;Taiwan;Asia;#N/A;1917;3616000;888.2743363;1799024
TW;TWN;Taiwan;Asia;#N/A;1918;3638000;848.5431556;2143440
TW;TWN;Taiwan;Asia;#N/A;1919;3681000;872.0456398;2909216
TW;TWN;Taiwan;Asia;#N/A;1920;3721000;860.5213652;3044784
TW;TWN;Taiwan;Asia;#N/A;1921;3786000;887.7443212;2755328
TW;TWN;Taiwan;Asia;#N/A;1922;3844000;983.0905307;3572400
TW;TWN;Taiwan;Asia;#N/A;1923;3904000;1001.02459;3832544
TW;TWN;Taiwan;Asia;#N/A;1924;3959000;1074.513766;3993760
TW;TWN;Taiwan;Asia;#N/A;1925;4048000;1114.871542;4488400
TW;TWN;Taiwan;Asia;#N/A;1926;4140000;1112.077295;4752208
TW;TWN;Taiwan;Asia;#N/A;1927;4232000;1091.68242;4928080
TW;TWN;Taiwan;Asia;#N/A;1928;4330000;1099.769053;4202608
TW;TWN;Taiwan;Asia;#N/A;1929;4437000;1133.198107;4191616
TW;TWN;Taiwan;Asia;#N/A;1930;4563000;1149.901381;4242912
TW;TWN;Taiwan;Asia;#N/A;1931;4684000;1135.994876;3773920
TW;TWN;Taiwan;Asia;#N/A;1932;4806000;1175.405743;3594384
TW;TWN;Taiwan;Asia;#N/A;1933;4932000;1113.949716;4195280
TW;TWN;Taiwan;Asia;#N/A;1934;5063000;1144.578313;4173296
TW;TWN;Taiwan;Asia;#N/A;1935;5179000;1234.794362;4363824
TW;TWN;Taiwan;Asia;#N/A;1936;5297000;1277.893147;4733888
TW;TWN;Taiwan;Asia;#N/A;1937;5432000;1258.468336;5250512
TW;TWN;Taiwan;Asia;#N/A;1938;5552000;1306.195965;5899040
TW;TWN;Taiwan;Asia;#N/A;1939;5680000;1251.232394;7181440
TW;TWN;Taiwan;Asia;#N/A;1940;5837000;1133.80161;7767680
TW;TWN;Taiwan;Asia;#N/A;1941;6002000;1058.98034;7935362
TW;TWN;Taiwan;Asia;#N/A;1942;6174000;1079.850988;6418406
TW;TWN;Taiwan;Asia;#N/A;1943;6325000;976.6007905;6425409
TW;TWN;Taiwan;Asia;#N/A;1944;6266000;830.9926588;4630315
TW;TWN;Taiwan;Asia;#N/A;1945;6140000;453.0944625;2187408
TW;TWN;Taiwan;Asia;#N/A;1946;6014000;488.8593282;2861584
TW;TWN;Taiwan;Asia;#N/A;1947;6419000;561.4581711;3619259
TW;TWN;Taiwan;Asia;#N/A;1948;6724000;694.2296252;4538746
TW;TWN;Taiwan;Asia;#N/A;1949;7302000;770.7477403;4472556
TW;TWN;Taiwan;Asia;#N/A;1950;7456000;915.7725322;3783573
TW;TWN;Taiwan;Asia;#N/A;1951;7771000;949.0413074;4908185
TW;TWN;Taiwan;Asia;#N/A;1952;8031000;1028.265471;6391866
TW;TWN;Taiwan;Asia;#N/A;1953;8326000;1084.434302;6472178
TW;TWN;Taiwan;Asia;#N/A;1954;8635000;1145.338738;6486776
TW;TWN;Taiwan;Asia;#N/A;1955;8992000;1189.05694;7197383
TW;TWN;Taiwan;Asia;#N/A;1956;9341000;1207.579488;7684695
TW;TWN;Taiwan;Asia;#N/A;1957;9662000;1253.363693;8182939
TW;TWN;Taiwan;Asia;#N/A;1958;10020000;1289.720559;9569933
TW;TWN;Taiwan;Asia;#N/A;1959;10468000;1329.002675;10991355
TW;TWN;Taiwan;Asia;#N/A;1960;10861000;1353.190314;11873904
TW;TWN;Taiwan;Asia;#N/A;1961;11235000;1398.130841;12528452
TW;TWN;Taiwan;Asia;#N/A;1962;11615000;1459.233749;14164804
TW;TWN;Taiwan;Asia;#N/A;1963;11999000;1544.628719;15108601
TW;TWN;Taiwan;Asia;#N/A;1964;12385000;1679.127977;16907179
TW;TWN;Taiwan;Asia;#N/A;1965;12766000;1810.355632;17844806
TW;TWN;Taiwan;Asia;#N/A;1966;13140000;1915.601218;19461588
TW;TWN;Taiwan;Asia;#N/A;1967;13460000;2070.356612;21969915
TW;TWN;Taiwan;Asia;#N/A;1968;13918000;2185.874407;24140614
TW;TWN;Taiwan;Asia;#N/A;1969;14200000;2334.15493;26290996
TW;TWN;Taiwan;Asia;#N/A;1970;14532000;2537.021745;28734026
TW;TWN;Taiwan;Asia;#N/A;1971;14862000;2804.064056;31475359
TW;TWN;Taiwan;Asia;#N/A;1972;15168000;3113.396624;35872492
TW;TWN;Taiwan;Asia;#N/A;1973;15454000;3447.909926;40246390
TW;TWN;Taiwan;Asia;#N/A;1974;15752000;3421.978162;39311772
TW;TWN;Taiwan;Asia;#N/A;1975;16061000;3521.573999;43456895
TW;TWN;Taiwan;Asia;#N/A;1976;16435000;3918.405841;56053713
TW;TWN;Taiwan;Asia;#N/A;1977;16753000;4235.778667;61016306
TW;TWN;Taiwan;Asia;#N/A;1978;17090000;4716.676419;70836164
TW;TWN;Taiwan;Asia;#N/A;1979;17448000;4997.535534;75499210
TW;TWN;Taiwan;Asia;#N/A;1980;17788000;5259.894311;83119364
TW;TWN;Taiwan;Asia;#N/A;1981;18097000;5488.699784;74566982
TW;TWN;Taiwan;Asia;#N/A;1982;18399000;5590.358172;74854038
TW;TWN;Taiwan;Asia;#N/A;1983;18657000;5978.721123;82467338
TW;TWN;Taiwan;Asia;#N/A;1984;18918000;6521.196744;84139580
TW;TWN;Taiwan;Asia;#N/A;1985;19148000;6761.959474;83917501
TW;TWN;Taiwan;Asia;#N/A;1986;19332000;7477.343265;93410967
TW;TWN;Taiwan;Asia;#N/A;1987;19536000;8597.972973;97123415
TW;TWN;Taiwan;Asia;#N/A;1988;19752000;8897.681247;111817840
TW;TWN;Taiwan;Asia;#N/A;1989;19943000;9538.033395;121692171
TW;TWN;Taiwan;Asia;#N/A;1990;20172000;9938.379933;120439692
TW;TWN;Taiwan;Asia;#N/A;1991;20386000;10576.85291;130615995
TW;TWN;Taiwan;Asia;#N/A;1992;20591000;11255.71814;139135802
TW;TWN;Taiwan;Asia;#N/A;1993;20792000;11928.7539;152171731
TW;TWN;Taiwan;Asia;#N/A;1994;20984000;12659.64992;157875471
TW;TWN;Taiwan;Asia;#N/A;1995;21171000;13353.87836;165648237
TW;TWN;Taiwan;Asia;#N/A;1996;21347000;14051.96746;173728381
TW;TWN;Taiwan;Asia;#N/A;1997;21571000;14834.61448;186936189
TW;TWN;Taiwan;Asia;#N/A;1998;21769000;15371.4806;197651642
TW;TWN;Taiwan;Asia;#N/A;1999;21941000;16078.18886;205313843
TW;TWN;Taiwan;Asia;#N/A;2000;22133000;16872.47406;221919614
TW;TWN;Taiwan;Asia;#N/A;2001;22335805;16354.05967;224030458
TW;TWN;Taiwan;Asia;#N/A;2002;22450626;16854.59401;235360059
TW;TWN;Taiwan;Asia;#N/A;2003;22543469;17355.84705;241630232
TW;TWN;Taiwan;Asia;#N/A;2004;22622389;18350.31658;250259259
TW;TWN;Taiwan;Asia;#N/A;2005;22701079;19054.73304;255803725
TW;TWN;Taiwan;Asia;#N/A;2006;22781867;19898.54475;248964344
TW;TWN;Taiwan;Asia;#N/A;2007;22858872;20961.92673;273733915
TW;TWN;Taiwan;Asia;#N/A;2008;22920946;20926.05602;260072764
TW;TWN;Taiwan;Asia;#N/A;2009;22974000;20926.05602;246906863
TW;TWN;Taiwan;Asia;#N/A;2020;22978475;20926.05602;246906863
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1;0;0;0
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1000;0;0;0
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1500;0;0;0
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1600;0;0;0
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1700;0;0;0
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1820;0;0;0
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1821;0;0;0
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1822;0;0;0
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1823;0;0;0
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1824;0;0;0
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1825;0;0;0
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1826;0;0;0
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1827;0;0;0
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1828;0;0;0
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1829;0;0;0
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1830;0;0;51
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1831;0;0;62
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1832;0;0;41
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1833;0;0;51
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1834;0;0;51
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1835;0;0;51
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1836;0;0;51
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1837;0;0;51
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1838;0;0;51
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1839;0;0;51
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1840;0;0;51
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1841;0;0;51
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1842;0;0;51
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1843;0;0;51
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1844;0;0;51
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1845;0;0;51
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1846;0;0;51
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1847;0;0;51
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1848;0;0;51
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1849;0;0;51
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1850;0;0;319
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1851;0;0;319
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1852;0;0;319
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1853;0;0;319
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1854;0;0;319
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1855;0;0;968
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1856;0;0;968
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1857;0;0;968
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1858;0;0;1359
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1859;0;0;1441
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1860;0;0;1905
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1861;0;0;2420
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1862;0;0;2183
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1863;0;0;2286
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1864;0;0;2564
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1865;0;0;2450
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1866;0;0;7743
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1867;0;0;8885
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1868;0;0;7392
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1869;0;0;10028
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1870;0;0;10883
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1871;0;0;14692
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1872;0;0;15084
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1873;0;0;14157
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1874;0;0;17184
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1875;0;0;19778
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1876;0;0;24556
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1877;0;0;25060
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1878;0;0;32751
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1879;0;0;33606
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1880;0;0;39423
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1881;0;0;41523
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1882;0;0;43737
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1883;0;0;49781
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1884;0;0;50543
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1885;0;0;55052
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1886;0;0;56463
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1887;0;0;59747
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1888;0;0;62321
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1889;0;0;67304
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1890;0;0;76221
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1891;0;0;83922
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1892;0;0;88833
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1893;0;0;104123
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1894;0;0;106048
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1895;0;0;121852
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1896;0;0;124045
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1897;0;0;143422
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1898;0;0;160853
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1899;0;0;186603
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1900;0;0;211386
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1901;0;0;217018
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1902;0;0;209604
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1903;0;0;205033
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1904;0;0;228117
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1905;0;0;203623
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1906;0;0;232255
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1907;0;0;260147
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1908;0;0;261743
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1909;0;0;276301
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1910;0;0;270968
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1911;0;0;280935
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1912;0;0;318237
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1913;0;0;345706
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1914;0;0;312008
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1915;0;0;286381
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1916;0;0;305233
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1917;0;0;280914
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1918;0;0;112030
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1919;0;0;95690
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1920;0;0;87258
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1921;0;0;94630
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1922;0;0;115407
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1923;0;0;127484
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1924;0;0;151885
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1925;0;0;149909
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1926;0;0;217203
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1927;0;0;270042
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1928;0;0;300022
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1929;0;0;323116
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1930;0;0;439291
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1931;0;0;527737
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1932;0;0;594571
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1933;0;0;664453
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1934;0;0;803733
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1935;0;0;909777
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1936;0;0;1043232
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1937;0;0;1066746
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1938;0;0;1125899
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1939;0;0;1139706
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1940;0;0;1366336
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1941;0;0;1200401
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1942;0;0;652545
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1943;0;0;681034
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1944;0;0;987626
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1945;0;0;1045632
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1946;0;0;1175132
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1947;0;0;1415066
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1948;0;0;1505807
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1949;0;0;1711747
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1950;1530047;0;1908065
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1951;1584833;0;2067951
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1952;1640949;0;2214504
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1953;1684446;0;2342877
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1954;1729862;0;2558852
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1955;1780850;0;2901549
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1956;1836703;0;3181305
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1957;1898639;0;3481400
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1958;1953527;0;3716063
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1959;2009483;0;3907065
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1960;2080556;0;4067975
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1961;2163433;0;4195279
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1962;2253472;0;4403269
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1963;2339558;0;4722251
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1964;2424081;0;5022151
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1965;2510619;0;5327632
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1966;2592754;0;5626356
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1967;2672279;0;5883271
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1968;2759277;0;6048629
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1969;2850066;0;6299278
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1970;2938516;0;6625666
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1971;3039443;0;7032318
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1972;3145141;0;7400288
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1973;3242778;4094.945753;7714327
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1974;3344985;4094.945753;8009699
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1975;3448869;4094.945753;8420964
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1976;3553782;4094.945753;8744873
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1977;3659375;4094.945753;9042100
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1978;3760973;4094.945753;9352260
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1979;3862932;4094.945753;9429244
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1980;3966000;4094.945753;9800021
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1981;4073000;4094.945753;9614046
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1982;4185000;4094.945753;9795046
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1983;4304000;4094.945753;9934470
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1984;4431000;4094.945753;10022862
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1985;4569000;4094.945753;10808590
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1986;4716000;4094.945753;10836872
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1987;4865000;4094.945753;10792456
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1988;5006000;4094.945753;11080654
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1989;5148000;4094.945753;10833298
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1990;5272000;3012.898331;10133077
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1991;5407000;2687.971149;9122444
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1992;5500000;1788.98604;7294625
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1993;5547000;1484.693931;5161388
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1994;5604000;1156.569419;2347446
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1995;5678000;999.9506096;2442888
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1996;5764000;820.5309498;2822485
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1997;5864000;820.249417;2148921
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1998;5983000;846.5434628;2494409
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;1999;6111000;859.4779432;2515546
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;2000;6230000;913.0350075;2232074
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;2001;6339000;988.8634363;2285489
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;2002;6452000;1063.841263;1872934
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;2003;6568000;1151.647689;2062192
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;2004;6688000;1250.897129;2547275
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;2005;6815000;1309.904622;2421166
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;2006;6944000;1375.432028;2634139
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;2007;7077000;1454.853752;3204293
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;2008;7212000;1540.488075;2881649
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;2009;7349000;1540.488075;2431027
TJ;TJK;Tajikistan;Asia;Europe - Central Asia;2020;10103000;1540.488075;2431027
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1000;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1500;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1600;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1700;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1820;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1821;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1822;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1823;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1824;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1825;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1826;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1827;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1828;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1829;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1830;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1831;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1832;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1833;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1834;0;0;0
TZ;TZA;Tanzania;Africa;Sub-Saharan Africa;1835;0;0;0
